minute,second,time,stage,team,home,player_name,jersey_number,sx,sy,recipient,jersey_number_receiver,ex,ey,dx,dy,length,angle,direction,is_progressive,height,is_cross,is_through,zone_origin,zone_dest,is_complete,passer_pressure,passer_pressure_dist,receiver_pressure,receiver_pressure_dist,bypassed_opponents,risk_measure
44,52,44:52,Final,Italy,Italy,Emerson Palmieri dos Santos,13,91.6,0.1,Ciro Immobile,17,94.4,8.2,2.8000000000000114,8.1,8.570297544426335,1.2379761138681462,forward,False,Low Pass,False,False,attacking,attacking,True,0,11.932117217590033,0,8.897528399334997,0,0.19517991645559327
44,53,44:53,Final,Italy,Italy,Ciro Immobile,17,94.4,8.2,Emerson Palmieri dos Santos,13,93.1,1.7,-1.3000000000000114,-6.499999999999999,6.628725367670621,-1.768191886644779,backward,False,Ground Pass,False,False,attacking,attacking,True,1,2.167286732346996,0,6.812632560667125,0,0.24005143202192253
45,1,45:01,Final,England,Italy,Raheem Sterling,10,60.0,40.0,John Stones,5,79.7,42.8,-19.700000000000003,-2.799999999999997,19.897989848223364,-3.000406330919972,backward,False,Ground Pass,False,False,middle,middle,True,0,8.053050779063362,0,22.275816857838365,0,0.21922387997941717
45,4,45:04,Final,England,Italy,John Stones,5,78.1,42.5,Harry Kane,9,26.900000000000006,70.8,51.199999999999996,-28.3,58.500683756687835,-0.5049401149165722,forward,True,High Pass,False,False,middle,attacking,False,0,9.138824840418774,0,27.123105069321227,0,0.3228731286314288
45,7,45:07,Final,Italy,Italy,Giovanni Di Lorenzo,2,27.0,70.9,Federico Chiesa,14,33.8,80.0,6.799999999999997,9.099999999999994,11.360017605620154,0.9290557795628929,forward,False,Low Pass,False,False,defensive,defensive,False,1,0.44289483244665373,0,11.030280110576445,1,0.29457243745857803
45,18,45:18,Final,England,Italy,Kyle Walker,2,85.7,0.0,Harry Kane,9,61.1,4.299999999999997,24.6,-4.299999999999997,24.97298540423231,-0.17304844724577081,forward,True,High Pass,False,False,defensive,middle,False,0,,0,,0,0.26955041748537323
45,19,45:19,Final,England,Italy,Luke Shaw,3,28.099999999999994,79.9,Mason Mount,19,20.900000000000006,64.6,7.199999999999989,15.3,16.909464805250337,1.130953743979161,forward,False,Low Pass,False,False,attacking,attacking,False,0,4.36596611033953,1,2.224581713207118,1,0.30554754755298286
45,20,45:20,Final,Italy,Italy,Giorgio Chiellini,3,61.2,4.4,Ciro Immobile,17,74.0,5.6,12.799999999999997,1.1999999999999993,12.856126943990555,0.09347678115858943,forward,True,High Pass,False,False,middle,middle,False,0,,0,,0,0.23487315461022806
45,21,45:21,Final,England,Italy,Kalvin Phillips,14,73.9,5.5,Kieran Trippier,12,77.4,0.0,-3.5,5.5,6.519202405202649,2.137525544318403,backward,False,Low Pass,False,False,middle,middle,False,0,5.531632300569256,0,12.036938179831266,0,0.19570467107933412
45,23,45:23,Final,England,Italy,John Stones,5,54.099999999999994,62.1,Luke Shaw,3,49.2,79.9,4.8999999999999915,-17.799999999999997,18.462123388169623,-1.3021689851990124,forward,False,High Pass,False,False,middle,middle,False,0,5.490601965878599,0,15.42623073250537,0,0.22632849998060478
45,34,45:34,Final,Italy,Italy,Emerson Palmieri dos Santos,13,88.7,0.1,Jorge Luiz Frello Filho,8,82.4,2.9,-6.299999999999997,2.8,6.89420046125727,2.723368324010564,backward,False,Low Pass,False,False,attacking,attacking,True,0,5.78253478353783,0,5.212932997484036,0,0.203680550274455
45,35,45:35,Final,Italy,Italy,Jorge Luiz Frello Filho,8,82.4,2.9,Lorenzo Insigne,10,90.3,4.8,7.8999999999999915,1.9,8.125269226308742,0.23602367862589763,forward,False,Low Pass,False,False,attacking,attacking,False,0,5.04686707499496,0,3.5336982542454054,0,0.21011657323403907
45,35,45:35,Final,Italy,Italy,Giovanni Di Lorenzo,2,48.9,80.0,Nicolò Barella,18,52.6,74.6,3.700000000000003,-5.400000000000006,6.545991139621263,-0.970082543483903,forward,False,Low Pass,False,False,middle,middle,True,0,7.670512372730648,0,2.6518941424559648,0,0.20254309239525062
45,35,45:35,Final,Italy,Italy,Nicolò Barella,18,52.6,74.6,Giovanni Di Lorenzo,2,49.4,79.2,-3.200000000000003,4.6000000000000085,5.6035702904487685,2.1785983229088566,backward,False,Ground Pass,False,False,middle,middle,True,1,1.160520115094295,0,5.554193343852157,1,0.2828511086942443
45,37,45:37,Final,Italy,Italy,Giovanni Di Lorenzo,2,49.4,79.2,Nicolò Barella,18,52.0,77.7,2.6000000000000014,-1.5,3.0016662039607285,-0.5232783221319752,forward,False,Ground Pass,False,False,middle,middle,False,0,3.617973269616884,1,2.391983498196055,0,0.22384792715331492
45,38,45:38,Final,Italy,Italy,Lorenzo Insigne,10,90.5,15.6,Federico Chiesa,14,104.7,57.8,14.200000000000003,42.199999999999996,44.52504912967531,1.2462048709500777,forward,True,High Pass,True,False,attacking,attacking,False,0,2.97675096568083,0,33.424572031406996,1,0.3283895851572199
45,45,45:45,Final,Italy,Italy,Giovanni Di Lorenzo,2,62.4,80.0,Nicolò Barella,18,58.1,73.4,-4.299999999999997,-6.599999999999994,7.877182237323185,-2.148235942939411,backward,False,Low Pass,False,False,middle,middle,True,0,11.252200403598184,0,8.016889029378847,0,0.19517170755614674
45,46,45:46,Final,Italy,Italy,Nicolò Barella,18,58.1,73.4,Ciro Immobile,17,100.7,75.7,42.6,2.299999999999997,42.66204402041703,0.05393824126674086,forward,True,High Pass,False,False,middle,attacking,False,0,2.9543770012823742,0,23.658025659876564,1,0.33351784824949277
45,48,45:48,Final,Italy,Italy,Giovanni Di Lorenzo,2,84.8,80.0,Jorge Luiz Frello Filho,8,83.2,63.8,-1.5999999999999943,-16.200000000000003,16.27882059609971,-1.6692424860075292,backward,False,Low Pass,False,False,attacking,attacking,True,0,,0,,0,0.24466856881802196
45,49,45:49,Final,Italy,Italy,Jorge Luiz Frello Filho,8,83.2,63.8,Giovanni Di Lorenzo,2,88.6,76.0,5.3999999999999915,12.200000000000003,13.341664064126332,1.1540940660554988,forward,False,Ground Pass,False,False,attacking,attacking,True,0,,0,,0,0.23626271432208207
45,53,45:53,Final,Italy,Italy,Giovanni Di Lorenzo,2,100.7,71.6,Ciro Immobile,17,107.7,42.6,7.0,-28.999999999999993,29.832867780352586,-1.3339475658479762,forward,False,Low Pass,True,False,attacking,attacking,True,1,1.1952051133369812,0,3.9688772313738285,2,0.39668966203164796
45,57,45:57,Final,Italy,Italy,Jorge Luiz Frello Filho,8,95.3,50.8,Marco Verratti,6,99.4,40.9,4.1000000000000085,-9.899999999999999,10.71540946487814,-1.178158829034769,forward,False,Ground Pass,False,False,attacking,attacking,True,0,3.10723746807396,1,2.266359030738995,0,0.24683571953931627
46,0,46:00,Final,Italy,Italy,Giovanni Di Lorenzo,2,99.3,80.0,Nicolò Barella,18,101.5,73.4,2.200000000000003,-6.599999999999994,6.95701085237043,-1.2490457723982538,forward,False,Low Pass,False,False,attacking,attacking,True,0,9.360178284862801,0,3.533008462322296,0,0.20020589790476395
46,2,46:02,Final,Italy,Italy,Nicolò Barella,18,101.5,75.2,Giovanni Di Lorenzo,2,105.3,78.9,3.799999999999997,3.700000000000003,5.303772242470448,0.7720656201033034,forward,False,Ground Pass,False,False,attacking,attacking,True,0,3.326182549644877,0,7.451786964533422,0,0.20047923052653577
46,4,46:04,Final,Italy,Italy,Giovanni Di Lorenzo,2,110.6,78.9,Ciro Immobile,17,111.2,74.3,0.6000000000000085,-4.6000000000000085,4.63896540189729,-1.4410937896389828,lateral,False,Low Pass,False,False,attacking,attacking,False,0,,0,,0,0.2113564425996286
46,10,46:10,Final,Italy,Italy,Giovanni Di Lorenzo,2,110.6,80.0,Federico Chiesa,14,106.1,75.4,-4.5,-4.599999999999994,6.435060217278464,-2.3452059215096117,backward,False,Low Pass,False,False,attacking,attacking,True,0,,0,,0,0.21649669015356557
46,13,46:13,Final,Italy,Italy,Federico Chiesa,14,105.3,73.0,Giovanni Di Lorenzo,2,105.3,80.0,0.0,7.0,7.0,1.5707963267948966,lateral,False,Ground Pass,False,False,attacking,attacking,False,0,,0,,0,0.21811349251354553
46,20,46:20,Final,England,Italy,Jordan Pickford,1,102.4,50.7,Harry Kane,9,33.400000000000006,69.4,69.0,-18.700000000000003,71.4890900767383,-0.2646571541714945,forward,True,High Pass,False,False,defensive,attacking,False,0,6.881037931772073,0,45.81908548902225,1,0.3863815647378127
46,24,46:24,Final,Italy,Italy,Giovanni Di Lorenzo,2,33.5,69.5,Federico Chiesa,14,52.0,72.8,18.5,3.299999999999997,18.79201958279099,0.17652176533321096,forward,True,Low Pass,False,False,defensive,middle,False,0,3.28149483009975,0,8.716269404391102,0,0.2377994674580941
46,32,46:32,Final,England,Italy,Luke Shaw,3,102.9,79.9,Harry Kane,9,84.3,77.6,18.6,2.3,18.741664813991314,0.12303136858249311,forward,True,High Pass,False,False,defensive,defensive,True,0,8.615987084487122,0,3.257715068835053,0,0.23535949951775553
46,44,46:44,Final,England,Italy,Luke Shaw,3,27.900000000000006,79.9,Raheem Sterling,10,21.400000000000006,71.8,6.5,8.1,10.385566907973777,0.894551626306326,forward,False,Low Pass,False,False,attacking,attacking,True,0,,0,,0,0.22780265361371213
46,45,46:45,Final,England,Italy,Raheem Sterling,10,22.599999999999994,72.4,Luke Shaw,3,26.200000000000003,76.8,-3.6000000000000085,-4.3999999999999995,5.685068161420763,-2.2565258377011843,backward,False,Ground Pass,False,False,attacking,attacking,True,0,3.120460065876482,0,7.169695690738237,0,0.20218485670702147
46,46,46:46,Final,England,Italy,Luke Shaw,3,26.200000000000003,76.8,Mason Mount,19,20.900000000000006,76.6,5.299999999999997,0.19999999999999973,5.303772242470445,0.037717952466864185,forward,False,Ground Pass,False,False,attacking,attacking,True,0,3.1852764979942556,0,5.4987671371493425,0,0.20277866858432075
46,48,46:48,Final,England,Italy,Mason Mount,19,20.900000000000006,76.8,Luke Shaw,3,22.099999999999994,76.8,-1.1999999999999886,0.0,1.1999999999999886,3.141592653589793,backward,False,Ground Pass,False,False,attacking,attacking,False,2,1.2465405388855726,2,1.0881670251883424,0,0.31536127575877426
46,49,46:49,Final,Italy,Italy,Giovanni Di Lorenzo,2,21.5,76.6,Nicolò Barella,18,21.1,77.7,-0.3999999999999986,1.1000000000000085,1.17046999107197,1.9195673303788,lateral,False,Ground Pass,False,False,defensive,defensive,True,2,2.1035155964556083,1,1.6629389697578478,0,0.28835825213101535
46,54,46:54,Final,England,Italy,Harry Kane,9,25.099999999999994,61.6,Kalvin Phillips,14,31.200000000000003,40.4,-6.1000000000000085,21.200000000000003,22.06014505845327,1.8509639786459622,backward,False,Ground Pass,False,False,attacking,attacking,False,1,0.40775695679791213,0,13.931117564203511,0,0.2792948305055647
46,56,46:56,Final,Italy,Italy,Ciro Immobile,17,31.3,40.5,Emerson Palmieri dos Santos,13,26.9,21.0,-4.400000000000002,-19.5,19.99024762227822,-1.792720822751732,backward,False,Ground Pass,False,False,defensive,defensive,True,1,1.7009420661938406,0,12.105581807950555,0,0.27335061252042603
46,58,46:58,Final,Italy,Italy,Emerson Palmieri dos Santos,13,28.2,21.0,Lorenzo Insigne,10,40.4,7.4,12.2,-13.6,18.270194306574847,-0.8396085628721117,forward,True,Ground Pass,False,False,defensive,middle,True,0,12.510549194506783,0,14.862191401970472,0,0.21569191530114815
47,1,47:01,Final,Italy,Italy,Lorenzo Insigne,10,41.8,8.1,Ciro Immobile,17,74.1,28.0,32.3,19.9,37.93810749101752,0.552173027724822,forward,True,High Pass,False,False,middle,middle,False,0,9.165250158801646,0,17.408564640573022,1,0.3172123674930512
47,7,47:07,Final,England,Italy,John Stones,5,70.5,22.700000000000003,Kalvin Phillips,14,68.9,17.5,1.6000000000000014,5.200000000000003,5.440588203494181,1.2722973952087173,forward,False,Ground Pass,False,False,middle,middle,True,0,4.965544715456856,0,10.038562576432529,0,0.1956130717792136
47,8,47:08,Final,England,Italy,Kalvin Phillips,14,68.7,17.6,Kyle Walker,2,80.5,12.799999999999997,-11.799999999999997,4.800000000000004,12.738916751435342,2.7552554387684784,backward,False,Ground Pass,False,False,middle,defensive,True,0,,0,,0,0.23453771051205524
47,9,47:09,Final,England,Italy,Kyle Walker,2,80.5,12.799999999999997,Harry Kane,9,62.4,18.4,18.1,-5.600000000000001,18.946503635235715,-0.3000511228114811,forward,True,Ground Pass,False,False,defensive,middle,False,0,6.678518094900703,0,4.048128693256935,1,0.28090931802503816
47,11,47:11,Final,England,Italy,Harry Maguire,6,75.7,70.3,Harry Kane,9,15.900000000000006,75.9,59.8,-5.6,60.061635009380154,-0.09337317568859133,forward,True,High Pass,False,False,middle,attacking,False,0,14.093661991367766,0,37.05017802029209,1,0.35205542889518343
47,14,47:14,Final,England,Italy,Kalvin Phillips,14,64.5,30.799999999999997,Harry Maguire,6,75.2,55.6,-10.700000000000003,-24.800000000000004,27.00981303156318,-1.9781188326486077,backward,False,Ground Pass,False,False,middle,middle,True,0,5.425472764451466,0,14.910345090951703,0,0.2514410401999616
47,17,47:17,Final,England,Italy,Harry Maguire,6,69.3,58.2,Luke Shaw,3,50.8,76.1,18.5,-17.900000000000002,25.742183279589945,-0.7689161395624465,forward,True,Ground Pass,False,False,middle,middle,True,0,10.12315214995582,0,12.008812823829624,0,0.24375738018203075
47,20,47:20,Final,England,Italy,Luke Shaw,3,50.7,76.2,Declan Rice,4,64.5,60.7,-13.799999999999997,15.5,20.75307206174546,2.298238987433802,backward,False,Ground Pass,False,False,middle,middle,True,1,1.4488068801468155,0,16.200359071424046,1,0.3144035808405384
47,26,47:26,Final,England,Italy,Declan Rice,4,64.5,54.5,Harry Maguire,6,61.9,65.0,2.6000000000000014,-10.5,10.817116066678771,-1.3280598123771261,forward,False,Ground Pass,False,False,middle,middle,True,0,,0,,0,0.22903770506447094
47,28,47:28,Final,England,Italy,Harry Maguire,6,58.1,67.9,Luke Shaw,3,42.900000000000006,77.8,15.199999999999996,-9.899999999999999,18.13973538947026,-0.5772996483380239,forward,True,Ground Pass,False,False,middle,middle,True,0,6.152174287589666,0,11.96708649517872,0,0.2280911542642259
47,29,47:29,Final,England,Italy,Luke Shaw,3,17.400000000000006,79.9,Mason Mount,19,13.299999999999997,73.9,4.1000000000000085,6.0,7.26704891960967,0.9713438419531581,forward,False,Low Pass,False,False,attacking,attacking,True,0,10.404105009995446,0,5.157891152100634,0,0.19776900091696895
47,30,47:30,Final,England,Italy,Mason Mount,19,13.299999999999997,74.5,Luke Shaw,3,14.200000000000003,79.4,-0.9000000000000057,-4.9,4.981967482832462,-1.7524451567949098,lateral,False,Ground Pass,False,False,attacking,attacking,True,1,0.7781848489336262,0,5.680710626994166,0,0.2386621304129954
47,31,47:31,Final,England,Italy,Luke Shaw,3,42.5,71.8,Mason Mount,19,27.099999999999994,67.5,15.400000000000006,4.300000000000001,15.98905875903895,0.27228598579505076,forward,True,Ground Pass,False,False,middle,attacking,True,0,,0,,0,0.2438392988031983
47,33,47:33,Final,England,Italy,Mason Mount,19,25.400000000000006,65.8,Raheem Sterling,10,20.900000000000006,52.4,4.5,13.400000000000002,14.135416513141735,1.2468086396650437,forward,False,Ground Pass,False,False,attacking,attacking,True,0,6.294323480285757,0,6.711951481232065,1,0.2648818088589613
47,35,47:35,Final,England,Italy,Raheem Sterling,10,19.200000000000003,50.4,Harry Kane,9,19.200000000000003,44.7,0.0,5.699999999999996,5.699999999999996,1.5707963267948966,lateral,False,Ground Pass,False,False,attacking,attacking,False,1,0.8017098876501388,0,5.197038788920982,1,0.28405471678321315
47,35,47:35,Final,Italy,Italy,Marco Verratti,6,19.3,44.8,Jorge Luiz Frello Filho,8,26.7,51.3,7.399999999999999,6.5,9.849365461794987,0.7207402169734672,forward,False,Ground Pass,False,False,defensive,defensive,True,0,3.0085374995562426,0,10.874823744865886,0,0.210317816084725
47,36,47:36,Final,England,Italy,Luke Shaw,3,8.700000000000003,74.8,Raheem Sterling,10,11.900000000000006,57.3,-3.200000000000003,17.5,17.79016582272352,1.751655356665776,backward,False,Ground Pass,False,False,attacking,attacking,True,0,2.891403756787493,0,5.782089113635069,3,0.3672299692556012
47,38,47:38,Final,Italy,Italy,Jorge Luiz Frello Filho,8,34.7,57.6,Nicolò Barella,18,48.7,74.2,14.0,16.6,21.715432300555292,0.870161892510066,forward,True,Ground Pass,False,False,defensive,middle,True,1,1.9094718771715051,0,21.08661406679025,1,0.31124014812189077
47,41,47:41,Final,Italy,Italy,Nicolò Barella,18,52.5,74.1,Lorenzo Insigne,10,83.9,12.0,31.400000000000006,-62.099999999999994,69.58713961645499,-1.1026500334897447,forward,True,High Pass,False,False,middle,attacking,True,0,5.708024177660033,0,32.30999836418567,0,0.3542885481904242
47,43,47:43,Final,Italy,Italy,Gianluigi Donnarumma,21,14.6,44.9,Giorgio Chiellini,3,30.3,34.8,15.700000000000001,-10.100000000000001,18.66815470259447,-0.5716593337008524,forward,True,Ground Pass,False,False,defensive,defensive,True,0,,0,,0,0.25150660915490775
47,44,47:44,Final,Italy,Italy,Lorenzo Insigne,10,83.9,12.0,Federico Chiesa,14,77.9,23.0,-6.0,11.0,12.529964086141668,2.0701430484750265,backward,False,Ground Pass,False,False,attacking,middle,True,0,4.434803972723811,0,9.211513383901881,0,0.21759322901381528
47,48,47:48,Final,Italy,Italy,Giorgio Chiellini,3,33.7,33.7,Jorge Luiz Frello Filho,8,33.7,48.3,0.0,14.599999999999994,14.599999999999994,1.5707963267948966,lateral,False,Ground Pass,False,False,defensive,defensive,True,0,,0,,0,0.23986394860048116
47,49,47:49,Final,Italy,Italy,Federico Chiesa,14,78.5,24.2,Nicolò Barella,18,78.7,47.3,0.20000000000000284,23.099999999999998,23.100865784641055,1.5621385344651493,lateral,False,Low Pass,False,False,middle,middle,True,1,1.8872620333693073,0,10.144738046504262,0,0.2840624134381189
47,50,47:50,Final,Italy,Italy,Jorge Luiz Frello Filho,8,34.6,52.4,Giovanni Di Lorenzo,2,41.2,72.1,6.600000000000001,19.699999999999996,20.77618829333234,1.2475237035584237,forward,False,Ground Pass,False,False,defensive,middle,True,0,7.055812231860717,0,14.790644456320592,0,0.23124624602694993
47,52,47:52,Final,Italy,Italy,Nicolò Barella,18,76.4,40.4,Emerson Palmieri dos Santos,13,73.7,7.4,-2.700000000000003,-33.0,33.11027030998086,-1.6524326689239668,backward,False,High Pass,False,False,middle,middle,True,0,3.2554390185448696,0,24.192316747553246,0,0.26229566686238265
47,54,47:54,Final,Italy,Italy,Emerson Palmieri dos Santos,13,73.7,7.4,Lorenzo Insigne,10,84.1,3.3,10.399999999999991,-4.1000000000000005,11.178998166204332,-0.375523029660194,forward,True,Ground Pass,False,False,middle,attacking,True,0,10.519424518966401,0,11.622073851895014,0,0.20188840707496555
47,54,47:54,Final,Italy,Italy,Giovanni Di Lorenzo,2,48.6,78.3,Nicolò Barella,18,56.6,70.7,8.0,-7.599999999999994,11.034491379306973,-0.7597627548757705,forward,False,Ground Pass,False,False,middle,middle,True,1,1.6654560602976292,0,3.3082964597869307,1,0.3000225245579307
47,54,47:54,Final,Italy,Italy,Nicolò Barella,18,55.8,69.8,Jorge Luiz Frello Filho,8,47.1,64.9,-8.699999999999996,-4.8999999999999915,9.984988733093285,-2.628657639596137,backward,False,Ground Pass,False,False,middle,middle,True,1,1.948539679779155,0,10.453362650620948,0,0.24610328705951748
47,55,47:55,Final,Italy,Italy,Jorge Luiz Frello Filho,8,47.1,64.9,Leonardo Bonucci,19,32.6,61.7,-14.5,-3.200000000000003,14.848905683584903,-2.92438462705635,backward,False,Ground Pass,False,False,middle,defensive,True,0,,0,,0,0.240576292303192
47,58,47:58,Final,Italy,Italy,Lorenzo Insigne,10,83.6,7.1,Giorgio Chiellini,3,71.6,24.4,-12.0,17.299999999999997,21.054453210663056,2.1772421616788966,backward,False,Ground Pass,False,False,attacking,middle,True,0,4.781812878576877,0,10.359341194180564,0,0.24023576156561882
47,59,47:59,Final,Italy,Italy,Leonardo Bonucci,19,35.2,57.4,Giorgio Chiellini,3,40.4,22.3,5.199999999999996,-35.099999999999994,35.48309456628606,-1.4237179714064943,forward,False,Ground Pass,False,False,defensive,middle,True,0,17.861569547188765,0,19.543641132191834,0,0.25180792214752007
